"country","scenario","sex","age","disease","risk","variable","tmrel","increment","units","y_2014","y_2015","y_2016","y_2017","y_2018"
0,0,"Female","85-89","Tracheal, bronchus, and lung cancer","Diet high in red meat","Relative Risk",23,65,"g/day","1.08","1.08","1.08","1.08","1.08"
0,0,"Female","85-89","Tracheal, bronchus, and lung cancer","Diet high in red meat","Relative Risk 2.5",23,65,"g/day","1.06","1.06","1.06","1.06","1.06"
0,0,"Female","85-89","Tracheal, bronchus, and lung cancer","Diet high in red meat","Relative Risk 97.5",23,65,"g/day","1.09","1.09","1.09","1.09","1.09"
0,0,"Male","85-89","Uterine cancer","Diet high in red meat","Relative Risk",23,65,"g/day","1.08","1.08","1.08","1.08","1.08"
0,0,"Male","85-89","Uterine cancer","Diet high in red meat","Relative Risk 2.5",23,65,"g/day","1.06","1.06","1.06","1.06","1.06"
0,0,"Male","85-89","Uterine cancer","Diet high in red meat","Relative Risk 97.5",23,65,"g/day","1.09","1.09","1.09","1.09","1.09"
0,0,"Female","85-89","Uterine cancer","Diet high in red meat","Relative Risk",23,65,"g/day","1.08","1.08","1.08","1.08","1.08"
0,0,"Female","85-89","Uterine cancer","Diet high in red meat","Relative Risk 2.5",23,65,"g/day","1.06","1.06","1.06","1.06","1.06"
0,0,"Female","85-89","Uterine cancer","Diet high in red meat","Relative Risk 97.5",23,65,"g/day","1.09","1.09","1.09","1.09","1.09"
0,0,"Male","85-89","Esophageal cancer","Diet low in fruits","Relative Risk",250,100,"g/day","1.153","1.153","1.153","1.153","1.153"
0,0,"Male","85-89","Esophageal cancer","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.033","1.033","1.033","1.033","1.033"
0,0,"Male","85-89","Esophageal cancer","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.288","1.288","1.288","1.288","1.288"
0,0,"Female","85-89","Esophageal cancer","Diet low in fruits","Relative Risk",250,100,"g/day","1.153","1.153","1.153","1.153","1.153"
0,0,"Female","85-89","Esophageal cancer","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.033","1.033","1.033","1.033","1.033"
0,0,"Female","85-89","Esophageal cancer","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.288","1.288","1.288","1.288","1.288"
0,0,"Male","85-89","Tracheal, bronchus, and lung cancer","Diet low in fruits","Relative Risk",250,100,"g/day","1.076","1.076","1.076","1.076","1.076"
0,0,"Male","85-89","Tracheal, bronchus, and lung cancer","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.031","1.031","1.031","1.031","1.031"
0,0,"Male","85-89","Tracheal, bronchus, and lung cancer","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.123","1.123","1.123","1.123","1.123"
0,0,"Female","85-89","Tracheal, bronchus, and lung cancer","Diet low in fruits","Relative Risk",250,100,"g/day","1.076","1.076","1.076","1.076","1.076"
0,0,"Female","85-89","Tracheal, bronchus, and lung cancer","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.031","1.031","1.031","1.031","1.031"
0,0,"Female","85-89","Tracheal, bronchus, and lung cancer","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.123","1.123","1.123","1.123","1.123"
0,0,"Male","85-89","Ischemic heart disease","Diet low in fruits","Relative Risk",250,100,"g/day","1.057","1.057","1.057","1.057","1.057"
0,0,"Male","85-89","Ischemic heart disease","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.02","1.02","1.02","1.02","1.02"
0,0,"Male","85-89","Ischemic heart disease","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.095","1.095","1.095","1.095","1.095"
0,0,"Female","85-89","Ischemic heart disease","Diet low in fruits","Relative Risk",250,100,"g/day","1.057","1.057","1.057","1.057","1.057"
0,0,"Female","85-89","Ischemic heart disease","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.02","1.02","1.02","1.02","1.02"
0,0,"Female","85-89","Ischemic heart disease","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.095","1.095","1.095","1.095","1.095"
0,0,"Male","85-89","Ischemic stroke","Diet low in fruits","Relative Risk",250,100,"g/day","1.054","1.054","1.054","1.054","1.054"
0,0,"Male","85-89","Ischemic stroke","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.029","1.029","1.029","1.029","1.029"
0,0,"Male","85-89","Ischemic stroke","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.082","1.082","1.082","1.082","1.082"
0,0,"Female","85-89","Ischemic stroke","Diet low in fruits","Relative Risk",250,100,"g/day","1.054","1.054","1.054","1.054","1.054"
0,0,"Female","85-89","Ischemic stroke","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.029","1.029","1.029","1.029","1.029"
0,0,"Female","85-89","Ischemic stroke","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.082","1.082","1.082","1.082","1.082"
0,0,"Male","85-89","Intracerebral hemorrhage","Diet low in fruits","Relative Risk",250,100,"g/day","1.065","1.065","1.065","1.065","1.065"
0,0,"Male","85-89","Intracerebral hemorrhage","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.034","1.034","1.034","1.034","1.034"
0,0,"Male","85-89","Intracerebral hemorrhage","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.1","1.1","1.1","1.1","1.1"
0,0,"Female","85-89","Intracerebral hemorrhage","Diet low in fruits","Relative Risk",250,100,"g/day","1.065","1.065","1.065","1.065","1.065"
0,0,"Female","85-89","Intracerebral hemorrhage","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.034","1.034","1.034","1.034","1.034"
0,0,"Female","85-89","Intracerebral hemorrhage","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.1","1.1","1.1","1.1","1.1"
0,0,"Male","85-89","Subarachnoid hemorrhage","Diet low in fruits","Relative Risk",250,100,"g/day","1.065","1.065","1.065","1.065","1.065"
0,0,"Male","85-89","Subarachnoid hemorrhage","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.034","1.034","1.034","1.034","1.034"
0,0,"Male","85-89","Subarachnoid hemorrhage","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.1","1.1","1.1","1.1","1.1"
0,0,"Female","85-89","Subarachnoid hemorrhage","Diet low in fruits","Relative Risk",250,100,"g/day","1.065","1.065","1.065","1.065","1.065"
0,0,"Female","85-89","Subarachnoid hemorrhage","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.034","1.034","1.034","1.034","1.034"
0,0,"Female","85-89","Subarachnoid hemorrhage","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.1","1.1","1.1","1.1","1.1"
0,0,"Male","85-89","Diabetes mellitus type 2","Diet low in fruits","Relative Risk",250,100,"g/day","1.036","1.036","1.036","1.036","1.036"
0,0,"Male","85-89","Diabetes mellitus type 2","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.008","1.008","1.008","1.008","1.008"
0,0,"Male","85-89","Diabetes mellitus type 2","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.066","1.066","1.066","1.066","1.066"
0,0,"Female","85-89","Diabetes mellitus type 2","Diet low in fruits","Relative Risk",250,100,"g/day","1.036","1.036","1.036","1.036","1.036"
0,0,"Female","85-89","Diabetes mellitus type 2","Diet low in fruits","Relative Risk 2.5",250,100,"g/day","1.008","1.008","1.008","1.008","1.008"
0,0,"Female","85-89","Diabetes mellitus type 2","Diet low in fruits","Relative Risk 97.5",250,100,"g/day","1.066","1.066","1.066","1.066","1.066"
0,0,"Male","85-89","Ischemic heart disease","Diet low in legumes","Relative Risk",60,50,"g/day","1.101","1.101","1.101","1.101","1.101"
0,0,"Male","85-89","Ischemic heart disease","Diet low in legumes","Relative Risk 2.5",60,50,"g/day","1.041","1.041","1.041","1.041","1.041"
0,0,"Male","85-89","Ischemic heart disease","Diet low in legumes","Relative Risk 97.5",60,50,"g/day","1.165","1.165","1.165","1.165","1.165"
0,0,"Female","85-89","Ischemic heart disease","Diet low in legumes","Relative Risk",60,50,"g/day","1.101","1.101","1.101","1.101","1.101"
0,0,"Female","85-89","Ischemic heart disease","Diet low in legumes","Relative Risk 2.5",60,50,"g/day","1.041","1.041","1.041","1.041","1.041"
0,0,"Female","85-89","Ischemic heart disease","Diet low in legumes","Relative Risk 97.5",60,50,"g/day","1.165","1.165","1.165","1.165","1.165"
0,0,"Male","85-89","Colon and rectum cancer","Diet low in milk","Relative Risk",435,226.8,"g/day","1.113","1.113","1.113","1.113","1.113"
0,0,"Male","85-89","Colon and rectum cancer","Diet low in milk","Relative Risk 2.5",435,226.8,"g/day","1.039","1.039","1.039","1.039","1.039"
0,0,"Male","85-89","Colon and rectum cancer","Diet low in milk","Relative Risk 97.5",435,226.8,"g/day","1.202","1.202","1.202","1.202","1.202"
0,0,"Female","85-89","Colon and rectum cancer","Diet low in milk","Relative Risk",435,226.8,"g/day","1.113","1.113","1.113","1.113","1.113"
0,0,"Female","85-89","Colon and rectum cancer","Diet low in milk","Relative Risk 2.5",435,226.8,"g/day","1.039","1.039","1.039","1.039","1.039"
0,0,"Female","85-89","Colon and rectum cancer","Diet low in milk","Relative Risk 97.5",435,226.8,"g/day","1.202","1.202","1.202","1.202","1.202"
0,0,"Male","85-89","Ischemic heart disease","Diet low in nuts and seeds","Relative Risk",21,4.05,"g/day","1.046","1.046","1.046","1.046","1.046"
0,0,"Male","85-89","Ischemic heart disease","Diet low in nuts and seeds","Relative Risk 2.5",21,4.05,"g/day","1.029","1.029","1.029","1.029","1.029"
0,0,"Male","85-89","Ischemic heart disease","Diet low in nuts and seeds","Relative Risk 97.5",21,4.05,"g/day","1.064","1.064","1.064","1.064","1.064"
0,0,"Female","85-89","Ischemic heart disease","Diet low in nuts and seeds","Relative Risk",21,4.05,"g/day","1.046","1.046","1.046","1.046","1.046"
0,0,"Female","85-89","Ischemic heart disease","Diet low in nuts and seeds","Relative Risk 2.5",21,4.05,"g/day","1.029","1.029","1.029","1.029","1.029"
0,0,"Female","85-89","Ischemic heart disease","Diet low in nuts and seeds","Relative Risk 97.5",21,4.05,"g/day","1.064","1.064","1.064","1.064","1.064"
0,0,"Male","85-89","Diabetes mellitus type 2","Diet low in nuts and seeds","Relative Risk",21,4.05,"g/day","1.015","1.015","1.015","1.015","1.015"
0,0,"Male","85-89","Diabetes mellitus type 2","Diet low in nuts and seeds","Relative Risk 2.5",21,4.05,"g/day","1.007","1.007","1.007","1.007","1.007"
0,0,"Male","85-89","Diabetes mellitus type 2","Diet low in nuts and seeds","Relative Risk 97.5",21,4.05,"g/day","1.022","1.022","1.022","1.022","1.022"
0,0,"Female","85-89","Diabetes mellitus type 2","Diet low in nuts and seeds","Relative Risk",21,4.05,"g/day","1.015","1.015","1.015","1.015","1.015"
0,0,"Female","85-89","Diabetes mellitus type 2","Diet low in nuts and seeds","Relative Risk 2.5",21,4.05,"g/day","1.007","1.007","1.007","1.007","1.007"
0,0,"Female","85-89","Diabetes mellitus type 2","Diet low in nuts and seeds","Relative Risk 97.5",21,4.05,"g/day","1.022","1.022","1.022","1.022","1.022"
0,0,"Male","85-89","Esophageal cancer","Diet low in vegetables","Relative Risk",360,100,"g/day","0","0","0","0","0"
0,0,"Male","85-89","Esophageal cancer","Diet low in vegetables","Relative Risk 2.5",360,100,"g/day","0","0","0","0","0"
0,0,"Male","85-89","Esophageal cancer","Diet low in vegetables","Relative Risk 97.5",360,100,"g/day","0","0","0","0","0"
0,0,"Female","85-89","Esophageal cancer","Diet low in vegetables","Relative Risk",360,100,"g/day","0","0","0","0","0"
0,0,"Female","85-89","Esophageal cancer","Diet low in vegetables","Relative Risk 2.5",360,100,"g/day","0","0","0","0","0"
0,0,"Female","85-89","Esophageal cancer","Diet low in vegetables","Relative Risk 97.5",360,100,"g/day","0","0","0","0","0"
0,0,"Male","85-89","Ischemic heart disease","Diet low in vegetables","Relative Risk",360,100,"g/day","1.057","1.057","1.057","1.057","1.057"
0,0,"Male","85-89","Ischemic heart disease","Diet low in vegetables","Relative Risk 2.5",360,100,"g/day","1.022","1.022","1.022","1.022","1.022"
0,0,"Male","85-89","Ischemic heart disease","Diet low in vegetables","Relative Risk 97.5",360,100,"g/day","1.097","1.097","1.097","1.097","1.097"
0,0,"Female","85-89","Ischemic heart disease","Diet low in vegetables","Relative Risk",360,100,"g/day","1.057","1.057","1.057","1.057","1.057"
0,0,"Female","85-89","Ischemic heart disease","Diet low in vegetables","Relative Risk 2.5",360,100,"g/day","1.022","1.022","1.022","1.022","1.022"
0,0,"Female","85-89","Ischemic heart disease","Diet low in vegetables","Relative Risk 97.5",360,100,"g/day","1.097","1.097","1.097","1.097","1.097"
0,0,"Male","85-89","Ischemic stroke","Diet low in vegetables","Relative Risk",360,100,"g/day","1.017","1.017","1.017","1.017","1.017"
0,0,"Male","85-89","Ischemic stroke","Diet low in vegetables","Relative Risk 2.5",360,100,"g/day","1.004","1.004","1.004","1.004","1.004"
0,0,"Male","85-89","Ischemic stroke","Diet low in vegetables","Relative Risk 97.5",360,100,"g/day","1.029","1.029","1.029","1.029","1.029"
0,0,"Female","85-89","Ischemic stroke","Diet low in vegetables","Relative Risk",360,100,"g/day","1.017","1.017","1.017","1.017","1.017"
0,0,"Female","85-89","Ischemic stroke","Diet low in vegetables","Relative Risk 2.5",360,100,"g/day","1.004","1.004","1.004","1.004","1.004"
0,0,"Female","85-89","Ischemic stroke","Diet low in vegetables","Relative Risk 97.5",360,100,"g/day","1.029","1.029","1.029","1.029","1.029"
0,0,"Male","85-89","Intracerebral hemorrhage","Diet low in vegetables","Relative Risk",360,100,"g/day","1.02","1.02","1.02","1.02","1.02"
0,0,"Male","85-89","Intracerebral hemorrhage","Diet low in vegetables","Relative Risk 2.5",360,100,"g/day","1.005","1.005","1.005","1.005","1.005"
0,0,"Male","85-89","Intracerebral hemorrhage","Diet low in vegetables","Relative Risk 97.5",360,100,"g/day","1.035","1.035","1.035","1.035","1.035"
0,0,"Female","85-89","Intracerebral hemorrhage","Diet low in vegetables","Relative Risk",360,100,"g/day","1.02","1.02","1.02","1.02","1.02"
0,0,"Female","85-89","Intracerebral hemorrhage","Diet low in vegetables","Relative Risk 2.5",360,100,"g/day","1.005","1.005","1.005","1.005","1.005"
0,0,"Female","85-89","Intracerebral hemorrhage","Diet low in vegetables","Relative Risk 97.5",360,100,"g/day","1.035","1.035","1.035","1.035","1.035"
0,0,"Male","85-89","Subarachnoid hemorrhage","Diet low in vegetables","Relative Risk",360,100,"g/day","1.02","1.02","1.02","1.02","1.02"
0,0,"Male","85-89","Subarachnoid hemorrhage","Diet low in vegetables","Relative Risk 2.5",360,100,"g/day","1.005","1.005","1.005","1.005","1.005"
0,0,"Male","85-89","Subarachnoid hemorrhage","Diet low in vegetables","Relative Risk 97.5",360,100,"g/day","1.035","1.035","1.035","1.035","1.035"
0,0,"Female","85-89","Subarachnoid hemorrhage","Diet low in vegetables","Relative Risk",360,100,"g/day","1.02","1.02","1.02","1.02","1.02"
0,0,"Female","85-89","Subarachnoid hemorrhage","Diet low in vegetables","Relative Risk 2.5",360,100,"g/day","1.005","1.005","1.005","1.005","1.005"
0,0,"Female","85-89","Subarachnoid hemorrhage","Diet low in vegetables","Relative Risk 97.5",360,100,"g/day","1.035","1.035","1.035","1.035","1.035"
0,0,"Male","85-89","Ischemic heart disease","Diet low in whole grains","Relative Risk",125,50,"g/day","1.097","1.097","1.097","1.097","1.097"
0,0,"Male","85-89","Ischemic heart disease","Diet low in whole grains","Relative Risk 2.5",125,50,"g/day","1.059","1.059","1.059","1.059","1.059"
0,0,"Male","85-89","Ischemic heart disease","Diet low in whole grains","Relative Risk 97.5",125,50,"g/day","1.138","1.138","1.138","1.138","1.138"
0,0,"Female","85-89","Ischemic heart disease","Diet low in whole grains","Relative Risk",125,50,"g/day","1.097","1.097","1.097","1.097","1.097"
0,0,"Female","85-89","Ischemic heart disease","Diet low in whole grains","Relative Risk 2.5",125,50,"g/day","1.059","1.059","1.059","1.059","1.059"
0,0,"Female","85-89","Ischemic heart disease","Diet low in whole grains","Relative Risk 97.5",125,50,"g/day","1.138","1.138","1.138","1.138","1.138"
0,0,"Male","85-89","Ischemic stroke","Diet low in whole grains","Relative Risk",125,50,"g/day","1.041","1.041","1.041","1.041","1.041"
0,0,"Male","85-89","Ischemic stroke","Diet low in whole grains","Relative Risk 2.5",125,50,"g/day","1.029","1.029","1.029","1.029","1.029"
0,0,"Male","85-89","Ischemic stroke","Diet low in whole grains","Relative Risk 97.5",125,50,"g/day","1.053","1.053","1.053","1.053","1.053"
0,0,"Female","85-89","Ischemic stroke","Diet low in whole grains","Relative Risk",125,50,"g/day","1.041","1.041","1.041","1.041","1.041"
0,0,"Female","85-89","Ischemic stroke","Diet low in whole grains","Relative Risk 2.5",125,50,"g/day","1.029","1.029","1.029","1.029","1.029"
0,0,"Female","85-89","Ischemic stroke","Diet low in whole grains","Relative Risk 97.5",125,50,"g/day","1.053","1.053","1.053","1.053","1.053"
0,0,"Male","85-89","Intracerebral hemorrhage","Diet low in whole grains","Relative Risk",125,50,"g/day","1.05","1.05","1.05","1.05","1.05"
0,0,"Male","85-89","Intracerebral hemorrhage","Diet low in whole grains","Relative Risk 2.5",125,50,"g/day","1.036","1.036","1.036","1.036","1.036"
0,0,"Male","85-89","Intracerebral hemorrhage","Diet low in whole grains","Relative Risk 97.5",125,50,"g/day","1.065","1.065","1.065","1.065","1.065"
0,0,"Female","85-89","Intracerebral hemorrhage","Diet low in whole grains","Relative Risk",125,50,"g/day","1.05","1.05","1.05","1.05","1.05"
0,0,"Female","85-89","Intracerebral hemorrhage","Diet low in whole grains","Relative Risk 2.5",125,50,"g/day","1.036","1.036","1.036","1.036","1.036"
0,0,"Female","85-89","Intracerebral hemorrhage","Diet low in whole grains","Relative Risk 97.5",125,50,"g/day","1.065","1.065","1.065","1.065","1.065"
